1.00000,20.06568,14.42115,60.58714,-4.70868,0.47150,-0.30089,610.60114,24.71034,4.00000,-2.74064,10.96569,13.14014,-18.96947,-0.13638,-1.51030,127.75744,11.30298,4.00000,4.24279,2.93305,12.83360,-0.28434,0.67793,-0.04969,26.60408,5.15791,2.00000,0.16884,2.33370,4.89755,-4.36977,-0.04857,-0.87220,5.47465,2.33980,3.00000,0.13465,0.46059,1.44321,-0.83442,0.77708,0.53155,0.23027,0.47987,10.00000,-0.21145,5.06912,8.27447,-7.48191,0.17624,-1.37353,25.74064,5.07352,4.00000,25.53685,10.62223,764.96266,4.95260,2.63009,31.44557
1.00000,17.49361,13.23482,45.83430,-4.69125,0.49594,-0.62974,481.18709,21.93598,4.00000,-2.90573,9.23114,15.38044,-15.95128,0.31857,-1.07294,93.65719,9.67766,4.00000,3.99178,5.16758,18.82486,-7.85045,0.44773,0.04291,42.63820,6.52979,7.00000,-1.31348,2.53571,3.66100,-6.30760,-0.02175,-0.75786,8.15508,2.85571,4.00000,-0.12111,1.28358,2.49528,-4.31706,-1.03785,1.72715,1.66224,1.28928,8.00000,-0.36872,4.10438,9.24688,-7.86316,0.17350,-0.56853,16.98192,4.12091,4.00000,22.25031,11.06373,617.48248,4.57245,2.42733,26.79924
3.00000,2.84813,16.16254,35.76836,-28.51997,0.07934,-1.22989,269.33961,16.41157,9.00000,-6.76411,19.03269,25.79011,-37.76324,0.03117,-1.39368,407.99642,20.19892,9.00000,-3.55109,4.71808,8.69395,-11.60221,0.68672,-0.24697,34.87048,5.90512,7.00000,0.06969,1.17179,3.15653,-2.89425,0.08759,-0.04856,1.37794,1.17386,15.00000,0.34380,0.81061,2.03256,-1.42521,0.21786,-0.85721,0.77529,0.88051,9.00000,-0.45828,5.58480,10.43472,-9.56132,0.27559,-1.20923,31.39999,5.60357,9.00000,24.49786,10.58591,712.20650,5.23553,2.47839,33.55322
3.00000,-0.02814,14.81885,29.28179,-31.24852,-0.14867,-0.99583,219.59921,14.81888,9.00000,-2.74464,16.03203,27.87987,-33.07679,-0.04615,-1.20692,264.55897,16.26527,10.00000,-2.83674,5.15456,10.77985,-10.25173,0.63632,-0.39809,34.61659,5.88359,7.00000,-0.08784,0.93560,1.69245,-2.55497,-0.37843,-0.27689,0.88306,0.93971,11.00000,0.07597,0.90122,1.54984,-2.05448,-0.30826,-0.99483,0.81796,0.90441,9.00000,0.17510,4.26502,7.22469,-6.38726,0.07713,-1.40583,18.22106,4.26861,9.00000,20.24946,10.42757,518.77477,4.05413,1.86711,19.92208
3.00000,-3.64585,13.44399,22.21767,-32.90908,-0.05134,-1.01198,194.03315,13.92958,9.00000,-4.66247,14.97146,25.62935,-31.17815,0.16472,-1.22581,245.88334,15.68067,9.00000,-3.38183,3.36877,5.52476,-8.71385,0.49592,-0.49359,22.78536,4.77340,9.00000,-0.04131,0.66498,1.16262,-1.86776,-0.50790,-0.29389,0.44391,0.66627,13.00000,0.12657,0.78921,1.32427,-1.76513,-0.27937,-1.04509,0.63886,0.79929,9.00000,-0.21496,3.90773,7.07257,-6.09197,0.13275,-1.37365,15.31653,3.91363,9.00000,19.08675,9.91956,462.70185,3.66589,1.72062,16.39930
3.00000,-2.18454,14.14506,23.21477,-33.27241,-0.09182,-1.07982,204.85486,14.31275,9.00000,-3.47012,15.29733,25.93779,-32.48067,0.03953,-1.31355,246.05002,15.68598,9.00000,-4.40839,3.77615,6.29451,-10.36175,0.87443,-0.10802,33.69319,5.80458,6.00000,0.05959,0.74413,2.19356,-1.72210,-0.00582,-0.15856,0.55728,0.74651,12.00000,0.03839,0.75213,1.20122,-1.84738,-0.29756,-0.91584,0.56718,0.75311,9.00000,0.50848,4.08188,7.37489,-7.07080,-0.07659,-1.41563,16.92029,4.11343,8.00000,19.73489,9.75356,484.59807,3.84934,1.79648,18.04475
3.00000,3.17643,14.87066,29.84122,-30.82612,-0.23722,-0.67575,231.22617,15.20612,6.00000,-4.74636,10.17250,23.28228,-27.02407,0.63493,0.29900,126.00773,11.22532,5.00000,-3.35204,5.67184,7.14239,-20.90366,-0.51417,0.63566,43.40596,6.58832,7.00000,-0.06843,1.34209,6.17082,-2.11703,2.24430,6.85229,1.80590,1.34384,12.00000,0.96316,1.84992,7.04357,-2.26726,1.02458,1.30988,4.34987,2.08563,6.00000,1.19265,3.58928,7.52301,-5.96628,0.03958,-1.05836,14.30533,3.78224,6.00000,17.82127,9.11275,400.63986,3.89525,2.29959,20.46109
3.00000,0.76566,16.60962,37.66917,-31.86187,-0.05385,-0.89724,276.46582,16.62726,10.00000,-6.18448,15.38696,25.53255,-34.26415,0.02161,-1.04561,275.00651,16.58332,10.00000,-3.28596,5.78899,10.21610,-14.41942,0.19659,-0.81911,44.31001,6.65658,10.00000,0.40701,0.85848,2.11136,-1.86624,-0.19933,-0.28688,0.90264,0.95008,11.00000,-0.02938,1.61604,3.32722,-3.27410,-0.02090,-1.02891,2.61245,1.61631,10.00000,0.15262,5.64040,12.40077,-9.01950,0.18444,-1.08458,31.83744,5.64247,10.00000,21.73720,11.10299,595.78233,5.29695,2.70089,35.35252
3.00000,-0.78526,16.65113,35.33591,-36.76613,0.06345,-0.87356,277.87667,16.66963,9.00000,-4.47559,12.96254,22.57443,-30.73835,0.02527,-1.13376,188.05849,13.71344,10.00000,-4.74963,5.96670,12.86158,-17.58815,0.33916,0.00387,58.16057,7.62631,8.00000,0.36067,0.61543,1.50966,-1.40474,-0.39665,-0.09236,0.50884,0.71333,10.00000,0.07052,1.42152,2.80547,-2.99806,-0.08680,-0.97098,2.02568,1.42326,10.00000,0.24172,5.07217,12.94796,-7.27886,0.16724,-1.16278,25.78529,5.07792,10.00000,20.41557,10.35859,524.09572,4.78995,2.31866,28.31981
3.00000,0.37720,15.95935,36.28463,-32.23517,-0.01371,-0.87113,254.84320,15.96381,10.00000,-2.53696,13.21466,22.85009,-27.12905,-0.06139,-1.18326,181.06336,13.45598,10.00000,-4.60734,3.47914,3.36133,-12.06037,-0.04322,-0.58911,33.33205,5.77339,6.00000,0.22441,0.66737,1.67139,-1.26167,0.08234,-0.53374,0.49575,0.70409,8.00000,0.02880,1.29704,2.30042,-3.53720,-0.22110,-0.89935,1.68315,1.29736,9.00000,-0.10378,4.76802,8.78248,-7.05376,0.13120,-1.40357,22.74476,4.76915,9.00000,19.32888,9.77921,469.23861,4.51875,2.12240,24.92366
3.00000,-2.03723,16.95802,30.23260,-36.03969,-0.14739,-0.94250,291.72486,17.07995,10.00000,0.04591,13.42498,26.21822,-25.53113,-0.01484,-1.03430,180.23215,13.42506,10.00000,-4.19551,2.15422,1.10982,-8.86961,0.57797,-0.21570,22.24295,4.71624,2.00000,0.05275,0.64308,1.32992,-1.13639,0.17334,-1.22892,0.41633,0.64523,9.00000,-0.02452,1.20420,2.13403,-2.31003,-0.04496,-1.30659,1.45071,1.20445,9.00000,0.16493,3.73452,7.07669,-6.09191,0.00163,-1.34145,13.97387,3.73816,9.00000,19.41017,10.83722,494.19997,3.56255,1.77459,15.84091
3.00000,-0.74086,12.47903,26.57906,-28.36871,0.06096,-0.44127,156.27500,12.50100,9.00000,-0.10999,10.89217,25.68012,-20.46968,0.37568,-0.62162,118.65136,10.89272,9.00000,-3.79763,3.21817,3.00060,-10.40001,-0.11337,-0.88549,24.77865,4.97782,7.00000,0.01456,0.62931,1.61218,-1.24684,0.10626,-0.33537,0.39624,0.62947,10.00000,0.99191,1.71071,5.42385,-2.36388,0.42460,-0.12194,3.91044,1.97748,8.00000,0.29767,3.66186,6.23516,-5.93297,-0.10223,-1.39226,13.49785,3.67394,9.00000,15.04742,8.56039,299.70501,3.87526,1.66941,17.80453
3.00000,2.10603,16.52135,35.71266,-40.53414,-0.26059,-0.65940,277.39037,16.65504,9.00000,-9.61100,15.09389,19.85399,-41.18700,-0.00324,-1.08299,320.19699,17.89405,10.00000,-1.34583,10.16517,19.97240,-19.08749,0.20248,-1.11107,105.14188,10.25387,10.00000,0.56700,1.50164,4.83999,-2.50232,0.53852,-0.04671,2.57643,1.60512,9.00000,0.16552,1.88474,3.37063,-4.05047,-0.33984,-1.10482,3.57963,1.89199,10.00000,0.26636,6.45404,12.20649,-11.68406,0.05986,-1.30652,41.72557,6.45953,10.00000,24.15874,10.91258,702.72924,6.23029,3.01083,47.88162
3.00000,0.21745,14.10963,31.00353,-26.00737,0.22972,-0.90563,199.12899,14.11131,10.00000,-6.48112,14.73194,22.87112,-33.25714,0.17394,-1.19080,259.03498,16.09456,9.00000,-4.62567,5.30998,11.47663,-13.93286,0.71170,0.26059,49.59268,7.04221,7.00000,0.60681,0.85134,2.51025,-1.07397,0.38643,-0.63024,1.09299,1.04546,6.00000,0.22417,1.52292,3.90333,-2.60052,0.09959,-0.74360,2.36953,1.53933,9.00000,-0.42153,5.55760,10.56928,-11.31488,0.08102,-1.22474,31.06462,5.57356,9.00000,20.37067,9.63289,507.75666,5.25093,2.63721,34.52714
3.00000,-1.25245,14.60482,35.24048,-29.46724,0.22147,-0.75129,214.86934,14.65842,10.00000,-4.08395,13.55834,24.38930,-31.82846,0.00443,-1.03642,200.50722,14.16006,9.00000,-5.25280,4.48148,9.44642,-14.89249,0.72295,0.81095,47.67559,6.90475,8.00000,-0.06834,0.57487,1.19679,-1.53064,-0.46637,0.21690,0.33514,0.57892,9.00000,0.02460,1.12465,2.14083,-2.45675,-0.15795,-1.06121,1.26545,1.12492,10.00000,0.05809,4.67144,8.93239,-7.81034,0.13444,-1.29075,21.82569,4.67180,10.00000,19.01472,10.07436,463.05216,4.33307,2.15656,23.42628
